iteration,x1,x2,x3,x4,x5
275,1.5815431857233625e6,1.4263479409425543e6,1.070918765811334e6,986298.2711462429,524124.2950599499
276,1.5815431857233625e6,1.4265775289925693e6,1.6482212169307019e6,1.189248727842886e6,495534.49716649705
277,1.5815431857233625e6,1.4263479496143798e6,1.0981996862571833e6,1.006982591611141e6,524253.7037014727
278,1.5815431857233625e6,1.4263479496141374e6,802145.0046343193,474784.5075906394,238705.4829046877
279,1.5815431857233625e6,1.426347949618582e6,1.6471090643322193e6,1.2395367883278271e6,524237.1862650395
280,1.5815431857233625e6,1.4263479496151982e6,1.556285036806535e6,798790.4517328251,236084.66462564742
281,1.5815431857233625e6,1.4263479496151982e6,1.6471090663653659e6,1.1831762554247328e6,966866.4501144132
282,1.5815431857233625e6,1.4253681931341423e6,757045.8145606106,505482.64055611176,283788.24401680776
283,1.5815431857233625e6,1.4253681931341423e6,748691.8940225631,545630.7790871803,252472.149399137
284,1.5815431857233625e6,1.425368193138958e6,1.556076552738513e6,796409.4956147852,524124.13056707574
285,1.5815431857233625e6,1.4253701605417721e6,1.0698375343276504e6,793572.7727366893,433276.3450907026
286,1.5815431857233625e6,1.4254346990543709e6,1.3391663780696124e6,1.0861100908364276e6,524155.89735228644
287,1.5815431857233625e6,1.4254455181172811e6,1.6411756553788711e6,502645.35920878313,326447.44175000023
288,1.5815431857233625e6,1.4255347845101727e6,1.479371652805143e6,1.5182654835641123e6,1.3486413449320053e6
289,1.5815431857233625e6,1.4253682112434737e6,745656.6504255041,497480.8038926197,296223.5306624403
290,1.5815431857233625e6,1.426514994071971e6,1.2329389172341553e6,1.4626804472867781e6,419536.28532266617
291,1.5815431857233625e6,1.4253682706690382e6,743479.9363603534,475380.62447089056,235998.3629105055
292,1.5815431857233625e6,1.418297687803776e6,1.0697497387651892e6,1.1588932808920923e6,527004.6880149466
293,1.5815431857233625e6,1.418310293440902e6,1.4513038498801757e6,479480.4992908497,253179.19603257958
294,1.5815431857233625e6,1.4182976891911644e6,949189.0962954578,742905.8693421412,413371.856343245
295,1.5815431857233625e6,1.4182976891759243e6,801845.5894556218,495640.73058059526,235998.89100419948
296,1.5815431857233625e6,1.418297689173606e6,1.4512310950635658e6,1.4512354283177583e6,693175.4252539854
297,1.5815431857233625e6,1.4188792769636335e6,1.209915061366003e6,1.0562468241076637e6,266824.9254549353
298,1.5815431857233625e6,1.4182977169407606e6,742533.2769857734,532275.5299594973,413399.8570246741
299,1.5815431857233625e6,1.4183587183016515e6,1.6204206011572941e6,1.9297617340684626e6,394621.06632087776
300,1.5815431857233625e6,1.418297722529478e6,951445.5669564418,474808.3881611265,235998.71833189516
301,1.5815431857233625e6,1.4182977243815367e6,801797.8370896251,610803.0139887123,271779.70888232393
302,1.5815431857233625e6,1.4145613366489874e6,1.0940860693707233e6,475097.4397959424,235998.33528198383
303,1.5815431857233625e6,1.4145613366533339e6,741151.0175407225,551382.193444158,237615.81499691601
304,1.5815431857233625e6,1.4145613366533339e6,737916.0858334968,474631.3615476986,235998.44616109293
305,1.5815431857233625e6,1.4145613366533339e6,1.5558147134009155e6,792963.9491938581,236033.62403765004
306,1.5815431857233625e6,1.4146964652263548e6,1.2142905572687918e6,1.1253280841855155e6,365862.9379000277
307,1.5815431857233625e6,1.4145649614184734e6,1.089892942252097e6,636366.3274191192,275788.609826296
308,1.5815431857233625e6,1.4145583835170388e6,1.089326627796813e6,771090.9349920963,252124.0240964577
309,1.5815431857233625e6,1.4153898308139718e6,1.3246502291644213e6,1.2110421013922177e6,468103.9602757797
310,1.5815431857233625e6,1.4145613871837803e6,1.546028710642607e6,1.3629994359173346e6,609375.9661911994
311,1.5815431857233625e6,1.4145613871837053e6,801391.5097727694,606356.2217664572,474417.4704935136
312,1.5815431857233625e6,1.4145613871837053e6,1.3229172047615068e6,1.3529083339393598e6,524124.1318452256
313,1.5815431857233625e6,1.4145613871837803e6,798947.4311467067,574768.3274488852,242062.26483440603
314,1.5815431857233625e6,1.4146253229210188e6,1.4369991624914287e6,1.4274552562874313e6,663752.8493644502
315,1.5815431857233625e6,1.4145613904699883e6,1.069709012060979e6,1.16919275080859e6,524179.86542726494
316,1.5815431857233625e6,1.4145613904702659e6,1.212145991867865e6,1.1777521308040912e6,524286.49961786356
317,1.5815431857233625e6,1.4145613904702659e6,1.212128543394831e6,1.1013027816565577e6,1.367804053554783e6
318,1.5815431857233625e6,1.4145613904702659e6,1.069709011260948e6,813554.2885043747,467256.9156210556
319,1.5815431857233625e6,1.4145613904699883e6,947434.7158456128,635282.5238555509,584913.1208704584
320,1.5815431857233625e6,1.414682925544616e6,1.6116647117675412e6,1.6844073861550177e6,253890.79646193748
321,1.5815431857233625e6,1.4145614016048035e6,944801.7999621357,829961.6876744884,654409.5575251661
322,1.5815431857233625e6,1.4141023435167286e6,737802.6455774449,497697.0870411713,255165.87217975344
323,1.5815431857233625e6,1.4141969026672412e6,1.3203435177226847e6,1.071991213604201e6,290525.0293557184
324,1.5815431857233625e6,1.414204594055055e6,1.4351627099072486e6,1.2671220362664578e6,524164.61633861274
325,1.5815431857233625e6,1.414102358008988e6,798940.1103135573,493618.1112609692,272370.5117597984
326,1.5815431857233625e6,1.4141023580089882e6,1.0697031190406494e6,993625.0864825398,524241.3422340585
327,1.5815431857233625e6,1.4142297843495652e6,1.6094301742294221e6,1.5826574264218071e6,243093.73914852564
328,1.5815431857233625e6,1.4141023606440271e6,1.089487049780583e6,1.1763031668727072e6,524126.63690389786
329,1.5815431857233625e6,1.4141023606429147e6,943497.3822430302,1.0334950342518802e6,235999.5528890213
330,1.5815431857233625e6,1.4141023606429147e6,1.6093167166533777e6,533013.2132077835,236042.58777374454
331,1.5815431857233625e6,1.4141023606429147e6,798491.6530039385,494833.90893217264,301582.43507035146
332,1.5815431857233625e6,1.412711956275529e6,1.2080614587393603e6,1.1701630203435104e6,524125.85283272946
333,1.5815431857233625e6,1.412711956275529e6,1.5519758566211425e6,789030.0400979557,527152.1445070718
334,1.5815431857233625e6,1.412711956275529e6,937343.4972629403,806168.0342248948,275343.2156183941
335,1.5815431857233625e6,1.412711956275529e6,783164.0265848819,583003.5553271794,516802.49225168955
336,1.5815431857233625e6,1.412765570999991e6,1.5978209730933635e6,531455.513270764,299791.53955936537
337,1.5815431857233625e6,1.4127119593581324e6,939274.4832099599,1.0435628821159317e6,524124.13179508667
338,1.5815431857233625e6,1.4127119593581324e6,929503.6216285655,822477.4978185375,300857.6170479151
339,1.5815431857233625e6,1.412791303593246e6,1.318507741716953e6,951231.1629242551,524123.25094675564
340,1.5815431857233625e6,1.4127157123553127e6,1.5911615284418343e6,1.5907014382729353e6,528257.7265427746
341,1.5815431857233625e6,1.412711962908476e6,936465.830529365,603153.8500672136,237945.77702489885
342,1.5815431857233625e6,1.4105384529136794e6,779446.9666256923,564783.9279699004,243885.37550603825
343,1.5815431857233625e6,1.4105434227115964e6,1.5873678236947889e6,1.468221087834022e6,1.2490294796608202e6
344,1.5815431857233625e6,1.4105384500660852e6,779223.3290930394,557231.1838276996,387174.00354389544
345,1.5815431857233625e6,1.410541211915635e6,1.0696773593309075e6,476430.27418452955,240297.39613095546
346,1.5815431857233625e6,1.4105384511686908e6,1.0890640975873717e6,776259.2329721078,528323.1340544493
347,1.5815431857233625e6,1.4105411486848209e6,1.202151638979117e6,500561.9870009291,239676.74358119472
348,1.5815431857233625e6,1.4105384540657038e6,1.0696735096339039e6,768457.5738215592,528247.2701311435
349,1.5815431857233625e6,1.4105384540657038e6,737100.5238742931,475117.9516050109,235998.75703032935
350,1.5815431857233625e6,1.4105384540657036e6,1.5529264272539085e6,1.3545402990601435e6,524124.2231024657
351,1.5815431857233625e6,1.4105384540657038e6,779189.9096695824,553519.6787642159,237287.12090405333
352,1.5815431857233625e6,1.4092013936138586e6,1.4205727558112699e6,1.4676393330781693e6,1.3475908412884315e6
353,1.5815431857233625e6,1.408985580164337e6,926006.7128338281,756369.9404997511,524170.1261417257
354,1.5815431857233625e6,1.408985580164337e6,1.3139991541336323e6,479485.5831100941,237869.71901040876
355,1.5815431857233625e6,1.408985580164337e6,1.0696598243987465e6,774295.7348174634,263656.3699826336
356,1.5815431857233625e6,1.408992565839709e6,1.4157403662431873e6,1.1447685616849111e6,393791.30108293577
357,1.5815431857233625e6,1.408985578576613e6,1.3139842738455622e6,1.3425412570736252e6,524137.0226089965
358,1.5815431857233625e6,1.4089855785766128e6,1.0696597697663545e6,474591.6668958756,235998.70430770816
359,1.5815431857233625e6,1.408985578576613e6,1.069659769789721e6,474433.6232133608,235998.67115318452
360,1.5815431857233625e6,1.408985578576613e6,736322.3826656714,530530.583225228,363549.30417566234
361,1.5815431857233625e6,1.408985578576613e6,1.201110021976903e6,516194.63762291765,235998.35157489384
362,1.5815431857233625e6,1.3932215077769225e6,1.069529968952218e6,801512.079014689,409341.3932647174
363,1.5815431857233625e6,1.3928666846473573e6,1.3794049095682148e6,1.2981466285627903e6,1.1936760881741592e6
364,1.5815431857233625e6,1.3921992531828887e6,1.0695122064519348e6,769700.3643729059,524317.7290254796
365,1.5815431857233625e6,1.3923249688694363e6,1.3007984733175829e6,633873.4314027204,524014.37900257856
366,1.5815431857233625e6,1.392199261298128e6,1.3012169510147471e6,1.1218709247562038e6,996046.6057756161
367,1.5815431857233625e6,1.3922075013529963e6,1.3833922824513908e6,475084.91539817024,237524.46107499202
368,1.5815431857233625e6,1.3922016255386884e6,1.37296288615864e6,621247.7844606217,282587.0195242814
369,1.5815431857233625e6,1.3923461613359558e6,1.1705899642501874e6,777232.709561028,237035.61586798652
370,1.5815431857233625e6,1.3921992726667833e6,1.0864950182801497e6,622322.5535736433,235998.24791101404
371,1.5815431857233625e6,1.3921992726667833e6,735941.4718232064,474379.724888178,235998.9486970771
372,1.5815431857233625e6,1.3880893512043064e6,1.069470482343273e6,474318.1072981686,235998.91906710132
373,1.5815431857233625e6,1.3884400930410456e6,1.1626074976242096e6,555886.3140135033,489700.13931590994
374,1.5815431857233625e6,1.38818599174985e6,1.5360918045102446e6,530074.9476605026,398611.1069903069
375,1.5815431857233625e6,1.3880840515630697e6,1.0694662443217272e6,1.0122852542846976e6,524229.0180206685
376,1.5815431857233625e6,1.3889977632733097e6,1.2973457016768253e6,1.3319845500093708e6,524124.1318578012
377,1.5815431857233625e6,1.388084110534236e6,1.0694581595339552e6,1.1685507674471755e6,298029.0049612763
378,1.5815431857233625e6,1.3880841105342365e6,1.069458160434819e6,802103.1782804602,427786.7741909004
379,1.5815431857233625e6,1.3885544580304516e6,1.2894591921463546e6,474296.61150266277,235998.24449680533
380,1.5815431857233625e6,1.388160789258198e6,1.1556572005635542e6,508240.51508667984,235998.67115318743
381,1.5815431857233625e6,1.3884511098685295e6,1.4928157555110613e6,1.6838079994748887e6,543901.8983788664
382,1.5815431857233625e6,1.387802631214112e6,1.3542840015559588e6,490215.9830858669,236633.05679704907
383,1.5815431857233625e6,1.3877366448499346e6,1.2887676754451548e6,1.0854895673509957e6,524124.2311216917
384,1.5815431857233625e6,1.387736644855864e6,1.4910488469413226e6,1.0232278695892813e6,237287.0732302411
385,1.5815431857233625e6,1.3877366448470668e6,928294.2550948102,474371.8544072816,236068.76372362528
386,1.5815431857233625e6,1.3877366448558643e6,1.36053388567165e6,950329.3288456877,694696.2374781591
387,1.5815431857233625e6,1.387736644847067e6,1.2887500408010017e6,479160.4776314228,249073.4700102904
388,1.5815431857233625e6,1.387736644847067e6,733136.8154597133,528697.5839067637,235998.67115318505
389,1.5815431857233625e6,1.387736644847067e6,1.0975564995912542e6,1.0303279686996534e6,388799.246492043
390,1.5815431857233625e6,1.387736644847067e6,1.3555481740413099e6,937143.6991585591,437150.71948480443
391,1.5815431857233625e6,1.387736644847067e6,927637.5088685338,474266.7364407895,235998.30802184617
392,1.5815431857233625e6,1.3851265262332568e6,1.0972730065073618e6,998449.5899174719,524192.44602739124
393,1.5815431857233625e6,1.3850854228287488e6,777869.5596648318,699821.3634953962,244504.5822822965
394,1.5815431857233625e6,1.3850854228222203e6,1.0694816360299638e6,801204.1831216204,514938.0943119588
395,1.5815431857233625e6,1.385085422822832e6,1.287778954820519e6,801005.3434833507,457653.30467225844
396,1.5815431857233625e6,1.3851005283836294e6,1.1492572014828334e6,495521.55820833653,235998.84747016706
397,1.5815431857233625e6,1.3850854234558223e6,1.084189497373438e6,824372.1152160992,513405.3692892813
398,1.5815431857233625e6,1.3850854234558223e6,1.5550213481816635e6,929642.3206931003,464917.08358321013
399,1.5815431857233625e6,1.3850854234558223e6,731874.4257265414,474314.8836358879,236067.50444998607
400,1.5815431857233625e6,1.3850854234072305e6,927585.3684950634,1.0426308339865134e6,403341.441543911
401,1.5815431857233625e6,1.3850854239020417e6,1.1493729912363477e6,1.072850601558806e6,878895.8415814145
402,1.5815431857233625e6,1.3846384528217658e6,1.0694267986853537e6,474290.12504013564,235998.84077149504
403,1.5815431857233625e6,1.3847220677026059e6,1.2869623599046902e6,1.128102587183575e6,370500.7616106875
404,1.5815431857233625e6,1.3846099711318535e6,1.5383350911591214e6,778978.2319718449,553040.9582222704
405,1.5815431857233625e6,1.3846374577783681e6,1.3446890233835955e6,487776.5240052686,344588.91290685325
406,1.5815431857233625e6,1.3846099723357677e6,1.148066675145099e6,793179.8544833714,455095.6947640859
407,1.5815431857233625e6,1.3846099723357677e6,1.3533275585777215e6,934022.6762360765,780803.3947702674
408,1.5815431857233625e6,1.3846099723357677e6,1.3464801990648648e6,475047.66690099734,236294.9119632744
409,1.5815431857233625e6,1.3846099723357675e6,927570.7822932831,474314.1275611873,235998.54838214166
410,1.5815431857233625e6,1.3846099723357677e6,1.549970333621323e6,515519.0618936288,248256.5823212174
411,1.5815431857233625e6,1.3846099723357677e6,1.5418537349759522e6,1.087175120302618e6,235999.42044158146
412,1.5815431857233625e6,1.3797542026296305e6,1.0693628467348716e6,769919.8445133144,437377.15629417053
413,1.5815431857233625e6,1.3797542026296305e6,731799.5827763104,523701.7128782392,245789.1627341335
414,1.5815431857233625e6,1.3797542026296305e6,777579.9966884617,486833.29937553685,243199.1494966969
415,1.5815431857233625e6,1.379754202635362e6,1.088473524076681e6,474283.4123228438,236495.5881295856
416,1.5815431857233625e6,1.379754202635362e6,1.0880967360420576e6,773210.103354659,562119.6936495275
417,1.5815431857233625e6,1.3798182045621462e6,1.473040261631817e6,1.40234584938449e6,320847.97196875524
418,1.5815431857233625e6,1.3797542092183847e6,1.543765279856747e6,1.063534722266991e6,657650.2165413667
419,1.5815431857233625e6,1.3797579875137296e6,1.4683003519565864e6,1.58025164330672e6,561499.2784371318
420,1.5815431857233625e6,1.3797542091255158e6,927459.5646732333,474288.1564450667,235998.49023248994
421,1.5815431857233625e6,1.3797542091255158e6,1.0693621310904901e6,474258.54821681394,235998.67115318467
422,1.5815431857233625e6,1.379421246943319e6,731064.080193274,505417.1015230698,235998.92164096897
423,1.5815431857233625e6,1.379421246943319e6,1.5696933070135245e6,515535.4290353382,240515.94958091498
424,1.5815431857233625e6,1.379421246943319e6,1.085797203352077e6,1.1803087978266827e6,524124.0520657881
425,1.5815431857233625e6,1.379421246943319e6,1.0693743712802618e6,999311.8037692385,524220.7792880844
426,1.5815431857233625e6,1.3794689204654158e6,1.3463487230833205e6,1.357086644085439e6,458866.61332666373
427,1.5815431857233625e6,1.3794212505036641e6,731052.2136447657,474239.4248899462,235998.30802185324
428,1.5815431857233625e6,1.3794232005530137e6,1.4674418084951406e6,1.3769556986943195e6,1.0544931171747507e6
429,1.5815431857233625e6,1.3794212503752117e6,1.0858146937489985e6,474281.2994024826,235998.30376930596
430,1.5815431857233625e6,1.3794212504315237e6,1.06937375130932e6,992503.017820827,235999.98450636666
431,1.5815431857233625e6,1.3794212503752117e6,730888.6967105066,475812.0603824452,238398.44259517745
432,1.5815431857233625e6,1.3785373533705669e6,1.3442303410093356e6,606621.8685180868,559540.2122199796
433,1.5815431857233625e6,1.378465430974722e6,1.069347222359852e6,768520.4862365108,551683.6675004723
434,1.5815431857233625e6,1.378465430974722e6,1.136235531844744e6,1.0663394235789338e6,483292.1472502869
435,1.5815431857233625e6,1.3784766218768377e6,1.4651309002054394e6,518815.2879432597,355652.0493826332
436,1.5815431857233625e6,1.3784654322453372e6,777554.7158253407,609993.9187878519,277197.9659538297
437,1.5815431857233625e6,1.3784654322453372e6,1.1360449489069977e6,1.273849546424294e6,876565.4204397202
438,1.5815431857233625e6,1.3784654322453372e6,1.2832290549121313e6,778873.3952316041,758606.809018658
439,1.5815431857233625e6,1.3784654322453372e6,1.134798695002837e6,1.145800263702854e6,889994.3851639424
440,1.5815431857233625e6,1.3784654322453372e6,1.0693471044414612e6,532497.2684435109,397196.31804925017
441,1.5815431857233625e6,1.3784654322453372e6,1.2828011742009039e6,1.0850779827828659e6,524123.0907703581
442,1.5815431857233625e6,1.3784334534129433e6,730318.7122971312,474279.02429285407,236714.02646013588
443,1.5815431857233625e6,1.3784334534129433e6,730383.2269094316,502720.1710194716,297660.572128635
444,1.5815431857233625e6,1.3784334534129433e6,777518.0541924832,474238.98998185113,235998.70510724318
445,1.5815431857233625e6,1.3784334534129433e6,1.3435206243476938e6,1.4171373501558108e6,317473.4624723847
446,1.5815431857233625e6,1.3785034384458081e6,1.3428856613491927e6,1.388229295202394e6,518404.2864816773
447,1.5815431857233625e6,1.3784334574278027e6,730391.1520914016,503469.1490983456,235998.4247287353
448,1.5815431857233625e6,1.3784334574278027e6,1.3427818692501863e6,1.0585022223739712e6,964339.7318188092
449,1.5815431857233625e6,1.378433457427803e6,1.5471921926389025e6,505513.95427201444,251815.33817656385
450,1.5815431857233625e6,1.378433457427803e6,1.1341041061313096e6,977410.4780096733,908245.6227380089
451,1.5815431857233625e6,1.378433457427803e6,1.4648816838115044e6,1.0283109937114043e6,524124.1318449129
452,1.5815431857233625e6,1.3760190698540928e6,1.0857860135851535e6,474292.0147529359,235998.67115318426
453,1.5815431857233625e6,1.3760498209322616e6,1.4588899856204e6,690668.1115297945,575260.9738011342
454,1.5815431857233625e6,1.376019070935181e6,1.069325933277273e6,1.1676848201595938e6,524124.6962499846
455,1.5815431857233625e6,1.37635553824964e6,1.4489971793683362e6,1.2502251658828026e6,417390.7836023581
456,1.5815431857233625e6,1.3760190987914896e6,1.5157358579110638e6,1.320060761759045e6,524124.82982926903
457,1.5815431857233625e6,1.3760166951640714e6,1.1273374812490614e6,969714.4325326872,1.0001349188407301e6
458,1.5815431857233625e6,1.375815484283906e6,730321.1781980456,475321.77146606176,235998.67115318464
459,1.5815431857233625e6,1.375815484283913e6,1.0857816094107905e6,770819.6641758528,236034.31760137886
460,1.5815431857233625e6,1.3758153872070217e6,1.0855755960296018e6,474242.95518263587,235998.85925767818
461,1.5815431857233625e6,1.3758153688458332e6,730308.7702717645,504291.7880536738,342273.8389714882
462,1.5815431857233625e6,1.374291875466244e6,1.3352583107622438e6,1.393656407766561e6,236039.8042116701
463,1.5815431857233625e6,1.3741062920168974e6,1.5374428099299958e6,1.1284253950512772e6,524124.3609832188
464,1.5815431857233625e6,1.3741062920168974e6,777433.9228689343,526013.8754527146,362105.62551139784
465,1.5815431857233625e6,1.3741062920168976e6,777672.8154485878,522900.7324180921,250337.88712462096
466,1.5815431857233625e6,1.3741062920127213e6,1.0855401197795758e6,609463.6893859725,276478.7985286339
467,1.5815431857233625e6,1.3741062920168976e6,1.0691983833384188e6,525167.2023735838,270821.09169216326
468,1.5815431857233625e6,1.3741062920168976e6,927167.2137545601,704008.6803757807,398516.11565759033
469,1.5815431857233625e6,1.3741062920168976e6,1.4613748617889928e6,1.3001512043109555e6,926568.6928113471
470,1.5815431857233625e6,1.3741062920168976e6,1.5265149425665804e6,474239.15113960666,235998.67115318592
471,1.5815431857233625e6,1.3741062920168976e6,1.1183232909544855e6,1.1096516161565753e6,497235.52198642166
472,1.5815431857233625e6,1.3705658974848173e6,727472.6910962341,474472.8265421154,235998.67115318545
473,1.5815431857233625e6,1.3706409667958587e6,1.4530574767933902e6,518070.07793001574,235998.14130733523
474,1.5815431857233625e6,1.370561224201653e6,727324.6832896651,494252.4701594495,240065.7179934976
475,1.5815431857233625e6,1.3705612242016238e6,926715.7764733862,1.04058816315942e6,524124.6962499758
476,1.5815431857233625e6,1.3705612242016238e6,1.0690621602245835e6,1.1676605695891916e6,466342.19594015036
477,1.5815431857233625e6,1.3705612242016238e6,727224.9019146493,474429.974881345,235998.46562999225
478,1.5815431857233625e6,1.3710066099213876e6,1.2765330822106653e6,1.085036214838892e6,267093.6483985759
479,1.5815431857233625e6,1.3706160528899904e6,1.2839316710072134e6,1.102499416557077e6,524124.17762896756
480,1.5815431857233625e6,1.3705612663641095e6,1.0690566672150274e6,524931.9556440132,239086.86475202662
481,1.5815431857233625e6,1.3705612663641097e6,1.0867928320004735e6,772562.6771331658,551353.8401899658
482,1.5815431857233625e6,1.3697029472141773e6,1.0843305372493998e6,474264.6177370592,236234.61401177873
483,1.5815431857233625e6,1.3697029472141773e6,1.1054134398727333e6,706098.5660786703,236238.51517666256
484,1.5815431857233625e6,1.3697029472141773e6,926925.7431821774,707700.8290789244,580459.8812590095
485,1.5815431857233625e6,1.3700097380598306e6,1.3240652578993258e6,1.2505817850609429e6,524124.61758080235
486,1.5815431857233625e6,1.3697029730926983e6,777377.2400218445,482524.90275749157,267427.3504361976
487,1.5815431857233625e6,1.3697029730926983e6,1.0856022926177087e6,528831.6478036821,294876.0476468173
488,1.5815431857233625e6,1.3697029730926983e6,1.086195680629278e6,474240.80744691164,235998.9087270909
489,1.5815431857233625e6,1.3697029730926983e6,1.0687708741982742e6,790542.4124214926,425814.1385346083
490,1.5815431857233625e6,1.3697029730926983e6,1.4488753858359712e6,1.4443301934276652e6,1.20005524334651e6
491,1.5815431857233625e6,1.3697029730926983e6,1.1043224678275608e6,693951.7763100953,236841.57072892616
492,1.5815431857233625e6,1.3696217897198275e6,1.5309281588070556e6,1.30632722725993e6,347663.77425258607
493,1.5815431857233625e6,1.3696217897198275e6,1.5290535358455032e6,474241.5995081485,235998.99048796625
494,1.5815431857233625e6,1.3696217897198275e6,1.0670444802438763e6,997909.9369794081,540529.6315798898
495,1.5815431857233625e6,1.3696217897198275e6,1.2725110028390537e6,1.3165259299803092e6,524124.5208385261
496,1.5815431857233625e6,1.3696267479148048e6,1.317705238811931e6,485051.16790978145,236087.47962494535
497,1.5815431857233625e6,1.3696217903263685e6,1.1040466277224333e6,539327.7292725393,237837.77898022608
498,1.5815431857233625e6,1.3696217903263688e6,1.4486631554139243e6,1.2464715842176815e6,1.1395419231007611e6
499,1.5815431857233625e6,1.3696217903263688e6,1.0670415137366517e6,474242.7744791362,235998.67115357186
500,1.5815431857233625e6,1.3696217903263685e6,1.0862133085905248e6,996261.1534607911,524126.24027941405
501,1.5815431857233625e6,1.3696217884323848e6,1.2727007450822317e6,1.0209951854247386e6,236080.23498845813
502,1.5815431857233625e6,1.3675950153644911e6,1.067027615118423e6,994148.8071853551,528541.0905985172
503,1.5815431857233625e6,1.3675950153644911e6,777302.496223058,557088.8205123905,236193.09661353473
504,1.5815431857233625e6,1.3675950153644911e6,926363.6174060346,629673.2902753071,561530.3618674304
505,1.5815431857233625e6,1.3675950153644911e6,727222.8137890382,474429.49291747937,235998.67115318452
506,1.5815431857233625e6,1.367595015364491e6,727228.9350780856,512582.52807887597,311221.33180273976
507,1.5815431857233625e6,1.3676015316830252e6,1.3134580051965602e6,1.1326669915822707e6,524124.1328578636
508,1.5815431857233625e6,1.367595016626602e6,1.5308140956298593e6,1.2410707938788007e6,524124.1316901675
509,1.5815431857233625e6,1.3675950166266016e6,1.0864947051545791e6,474241.19272315194,235998.8299237989
510,1.5815431857233625e6,1.3675950166266016e6,1.0864947086596605e6,1.1834918680448497e6,551557.3754592108
511,1.5815431857233625e6,1.367595015465226e6,1.08580474042647e6,1.0136510678848936e6,524124.379528545
512,1.5815431857233625e6,1.3675541683037363e6,1.099887006338954e6,493835.1121547714,235998.53625915962
513,1.5815431857233625e6,1.3675805424910646e6,1.3134630253066197e6,990386.3885128675,347232.9243727664
514,1.5815431857233625e6,1.3675541710061883e6,1.2695856848694987e6,479300.10433636664,256631.9706358771
515,1.5815431857233625e6,1.3675541710061883e6,727234.332569795,474242.52905010193,235998.7181732599
516,1.5815431857233625e6,1.3675541710061883e6,1.5305097027339875e6,794097.7084040567,273018.6645294108
517,1.5815431857233625e6,1.3675541710117531e6,727222.849151006,474281.1488950332,235998.90631718934
518,1.5815431857233625e6,1.3675541710117531e6,925431.3002405103,1.0544005189524803e6,524125.61509246065
519,1.5815431857233625e6,1.3675541710061883e6,1.313315274552397e6,1.0120205566596813e6,833999.8793883929
520,1.5815431857233625e6,1.3675541710061883e6,1.5305356573077424e6,1.186718909688914e6,524124.132020166
521,1.5815431857233625e6,1.3675541710117531e6,1.099852897924637e6,689528.5608841162,237045.00951077748
522,1.5815431857233625e6,1.3671425014742224e6,1.0736289544787363e6,1.1711122019413477e6,292588.677797204
523,1.5815431857233625e6,1.3671425014742224e6,1.5294279968441764e6,1.2861606918432338e6,524124.6962499858
524,1.5815431857233625e6,1.3671425014742224e6,1.531149349331759e6,825312.3902056713,235999.49039313124
525,1.5815431857233625e6,1.3671425014742224e6,777227.9035008536,476631.86419504485,249850.58413282817
526,1.5815431857233625e6,1.3671425014742203e6,1.5302915989338248e6,474242.0523803077,235999.03901888512
527,1.5815431857233625e6,1.3671425014742203e6,1.4428181873371638e6,1.5501852423787443e6,1.0035361047398592e6
528,1.5815431857233625e6,1.3671425014742203e6,1.3124556430679956e6,1.2559942201340762e6,524124.69624998135
529,1.5815431857233625e6,1.3671425014742224e6,1.099354390314945e6,1.0164915011053691e6,936863.9350727722
530,1.5815431857233625e6,1.3671506869161157e6,1.2688660179093909e6,1.3162332858865724e6,524124.69624998514
531,1.5815431857233625e6,1.3671425017498229e6,1.4428001451103091e6,1.3243070096934675e6,586699.6218696926
532,1.5815431857233625e6,1.3657519172265127e6,1.3096913416819163e6,1.1961967452249164e6,1.0105032436517854e6
533,1.5815431857233625e6,1.3657665978889912e6,1.4397305350846886e6,1.370051007887954e6,524124.4035464973
534,1.5815431857233625e6,1.3657519197340482e6,1.4397119234864898e6,1.5700866088087643e6,1.6561098995694602e6
535,1.5815431857233625e6,1.3657519197340482e6,1.5349439590444867e6,1.1212194313600026e6,410818.4910585366
536,1.5815431857233625e6,1.3657519196962884e6,776969.1546738795,475121.999345666,236206.0183120311
537,1.5815431857233625e6,1.3657519196962882e6,727222.8073870158,474277.7322282501,235998.9583716708
538,1.5815431857233625e6,1.3657519197340482e6,1.5337956360819736e6,1.2988824221396304e6,524124.69624998677
539,1.5815431857233625e6,1.3657519197340482e6,1.267866981847817e6,474241.12287124427,235998.78981001597
540,1.5815431857233625e6,1.3657519196962884e6,1.0955433501728792e6,1.019458551553587e6,265011.48967267084
541,1.5815431857233625e6,1.3657519196962882e6,1.4397119230191023e6,1.3374843642636691e6,552952.8602089984
542,1.5815431857233625e6,1.3632555237894184e6,1.0671832206157749e6,589759.0012718714,257702.68176197575
543,1.5815431857233625e6,1.363215640033875e6,727222.8111104105,474278.9786133943,236378.41086033836
544,1.5815431857233625e6,1.3632156400323682e6,1.0904454021555413e6,1.183335157040283e6,392235.7715367982
545,1.5815431857233625e6,1.3632156400323682e6,1.0669784915825892e6,1.1647473429396027e6,524124.6962499795
546,1.5815431857233625e6,1.3632156400314823e6,1.0776230020131595e6,803987.0638243591,491538.17780272034
547,1.5815431857233625e6,1.3632156400323682e6,776926.8305821406,474240.52653357777,235998.88651606487
548,1.5815431857233625e6,1.3632156400314823e6,1.0775301278112186e6,1.0116945996881487e6,540727.4156220289
