iteration,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
254,28342.60925350368,11671.345442280237,13360.094337707482,4732.46266331387,9257.298224279168,16639.249108474138,17738.67611720034,22774.3817772285,24890.1757836672,16337.349887289796,9020.498603628404
255,27133.16222659262,39556.95560751323,9340.344787282087,6358.489893793625,20152.23910786081,21390.29278635805,24041.417109491216,27996.524674658962,22959.421278695158,16762.581544943103,10461.703991458764
256,27883.836659133503,37729.37569730597,10223.420606463773,22470.490157481257,15835.078313940672,21202.7444865877,24802.03931846482,25155.107627818907,21352.634283953987,10600.135873464858,19105.60615521336
257,28342.60925350368,4849.474817175619,15230.728743541711,17799.058748569678,8850.052258458103,18050.483138001884,16863.101564922476,14505.80053377355,12254.459096602568,13055.16122354245,3596.8186804452635
258,28342.60925350368,28901.222358678864,3503.0194299337777,11042.452041273244,17105.939127748192,15823.594745279126,15232.284915377284,19984.279136098467,25723.10341103352,10906.988707989587,5759.460897928898
259,28342.60925350368,24894.58293972897,11145.873042967074,14193.817708315988,18129.763154297623,19265.15461900988,23280.50013766425,15001.097795063019,20776.696559162865,12082.930367438572,4033.8035581778113
260,28342.60925350368,23895.472455919724,19211.520454738624,19514.800903460604,20889.48189031985,13462.167684382252,21415.311739189587,14191.892044850205,16015.726090255155,15371.959671035193,5818.260357257868
261,28342.60925350368,23466.328831383926,20098.05299621105,12715.892324841305,14385.806798594534,17690.269569549793,21871.28855753952,13957.514719609495,20447.64819000262,17825.536179098883,7810.914835104037
262,28342.60925350368,39843.4340661043,8547.8255798258,10981.36235167489,16837.6072656722,23903.573221356626,29303.82413480865,21539.501883448404,22944.746220890218,18652.6259824357,2736.9950393737345
263,27147.043107874077,7901.815257289468,13694.021354787646,7154.192016011562,10704.781002407974,16564.88621843602,20432.6792497338,25538.27814622572,12605.773214601231,14551.453223201761,17273.946964161518
264,27759.394942144787,24534.24247175763,11985.039202568993,12554.828795239886,12270.94331380127,20683.04395152165,22154.129580303237,25671.004785653047,25035.421389781724,16725.978282749948,7423.583276108903
265,28342.60925350368,22063.500649781257,18855.228540157605,20204.24360661424,12675.863437671183,14552.435097894182,18332.262542124725,19266.21368474189,25893.362559136458,16551.697637587244,3073.2744188052748
266,28342.60925350368,24482.65561370113,11990.813647932624,18923.0045030964,10438.930835331827,15508.635451080756,16555.668163336526,17839.592471854045,21114.661650541973,16356.34964113061,9032.330745032723
267,28342.60925350368,14463.820063291289,6435.427197164051,4704.927308321104,14750.87605019672,20935.75474501456,21409.333705046552,21376.653106817033,20396.796067710922,14236.760516854918,3907.99021927394
268,28342.60925350368,26686.703469951335,7423.228072163713,10869.091388045843,9883.50663858792,16415.102588577207,20392.145514562253,23048.85471223469,13497.94651238975,13760.310443810939,3805.855167677063
269,27874.14109554934,30076.691223541464,1405.3819504581747,6323.610950406929,11150.469560014048,20364.154195523253,22898.149809901457,25467.019396688916,28024.717609144693,17402.365286377717,4783.633408731514
270,28342.60925350368,13136.763044756035,17459.662469691004,9162.288780676829,20114.664487204132,19223.857210719438,19705.10099863185,22923.505253903175,17977.93454033222,13675.144914599288,3754.3318532440953
271,27874.14109554934,39847.65656783645,8701.057978285757,8100.84302971524,14572.4482736623,21702.279177404616,23832.81172909539,26430.656708707334,19011.49837307665,11198.010106236577,5055.0743476233865
272,28342.60925350368,35645.08460698316,8533.438286569919,12257.633652756262,15863.75768959866,20339.28651834436,17631.731993379566,20618.279231040804,21485.05662650067,17162.30148740498,17954.497940188096
273,27874.14109554934,9208.886531707052,15601.295713417949,3947.943908664395,9195.922108454148,21663.105009497223,14410.120462173541,22371.93009966232,23302.5328378524,16437.85788279797,18994.947592715278
274,28342.60925350368,11239.973733677656,13998.377998708333,3976.7549737801064,13174.350428743897,19064.954674761746,18195.786899379662,24739.222315376323,18371.908513319835,16219.828862366721,2156.1048172330106
275,27874.14109554934,23741.271370475,11207.814516050625,13768.874441747605,21490.155063264607,16244.812741657955,21033.027784980666,16576.468055282792,24514.066512001194,15871.729443082504,1689.5739107834252
276,28342.60925350368,12899.44091193811,9804.472341782614,5344.875405136604,7189.629185319071,16331.920205965072,21532.985272935566,23953.754916625687,21300.381948084618,19403.69464811691,25073.994914873612
277,28342.60925350368,13136.763044756035,9743.955249321501,7276.109115166134,18258.98548593141,20215.767904695724,21229.66468015524,23057.259401041796,20142.0203414557,13582.021183528386,4481.331991101084
278,28342.60925350368,5270.16424858947,13423.551532689446,17145.150708645782,19327.083032868217,18665.603778912293,10355.925469517952,12362.636789926839,17241.78679298619,9317.237019805962,4111.599029052348
279,28342.60925350368,10540.090590888196,9031.352476444514,5100.273521469824,14726.484839259518,17765.577567324322,12958.922000254608,21305.875601513435,15399.025674264232,18792.759401973883,4423.489097757734
280,28342.60925350368,7960.5607322922615,827.8181829062831,4923.019918752347,10280.551842218916,16257.367306459026,18464.219681793278,19799.071811719165,15292.786761976042,17431.214062351548,5557.389999337201
281,28342.60925350368,10125.663661275634,12453.971202422508,8497.046843241953,10651.37913584959,13812.695449900291,25918.75894762058,15636.314094264359,17793.67494468182,13371.580751185624,8665.558764442141
282,28342.60925350368,26997.234842222886,6060.221101502175,17227.902894031642,11922.413960766109,17000.253485668167,13826.419315950085,19199.994666252493,14165.245600526026,11863.389308422178,6822.525719645788
283,28342.60925350368,6929.3453137322085,18004.637280968458,9298.266209251817,20307.06428543318,13336.859353168586,16091.715086391972,19028.642506362663,12746.224084064595,12269.275338860365,1712.8351596033046
284,28342.60925350368,4640.867059449047,3826.7566528402695,8436.153034468693,9495.261280126148,9816.87111084393,18473.503465120328,22850.57279286537,12872.289888590321,16215.02824881774,18994.947592715278
285,27133.16222659262,3503.6783991023754,10985.556770586563,7398.219747694934,8968.54890674235,7479.76091609285,23747.005050843523,20564.819848473537,14996.700842578666,13626.57392455761,5828.904888128012
286,27870.257305509153,14463.820063291285,12453.971202422515,9455.375026963058,15531.503360620283,15450.337396121158,22241.793756669536,26147.787650697483,12301.721815588666,6546.739864703365,2186.2622372441965
287,28342.60925350368,13257.697553993083,7496.377619544548,3000.0146771837053,8459.653500498462,17102.60682310375,14224.271932999558,22445.929689959226,18512.63931919461,11123.429274797836,3360.1418978443303
288,28342.60925350368,8316.735928446824,7289.807651799046,18426.32388263,6887.297556969787,19478.80030919635,19434.181153145775,19929.19382051429,11723.799219415903,12123.66870928688,8373.293885168805
289,27874.14109554934,28374.074159363467,5925.815701177422,18718.16109675149,7062.2654525385105,21085.424183410654,14576.630789350058,19999.37889026327,14683.785535394634,18894.848041638445,1264.8789346734618
290,28342.60925350368,23501.70563575234,4304.511251710845,9562.919540605799,9962.379984347454,16998.51598516847,21268.787438787556,16540.395459546005,23556.528186024472,16116.986082455493,4408.352744576652
291,27874.14109554934,20469.81802822771,8657.336416345403,4195.401518186837,13130.754004659784,22229.23499927807,17369.216708054228,19743.784414790105,19980.51596567563,16598.140818948355,3160.628408227178
292,28342.60925350368,25274.680528800178,8156.68474230433,16607.304180341078,13534.16636610986,13902.150368247636,24574.13115934075,17494.331116105317,20464.730683404032,14831.1880827724,9266.339608229451
293,28025.99857193745,23960.276864298383,2095.530453858728,20832.319087503347,14077.474944513706,20467.305938405752,14369.212514494115,23087.848948182527,19137.243753729108,13737.753701587693,7365.032888266497
294,28145.306351028183,9481.217270514406,10874.749375754729,5654.923403202875,14147.935106019188,25149.096429891724,20079.66379145351,24846.75511358023,16274.53473545842,7444.844337581086,24879.246047343877
295,27874.14109554934,11704.571112782682,22028.64275717487,11859.676430124842,10433.309263155208,19714.04065050758,22720.940483275346,18941.941364252718,25614.19298066376,16699.21055037963,24933.720827203615
296,28274.310347944447,6996.869861386086,21668.915481645403,9566.02743865964,9040.924625197322,17315.857863296675,26950.41635781665,21243.4288328763,22251.810591079426,16906.226864290267,1500.575547550266
297,27874.14109554934,10125.663661275634,12453.534153645101,8473.466407034857,5569.50313398581,17994.04154748341,22157.045216884217,23357.9565494541,22973.558643140863,9361.733751937676,2386.7848473012577
298,28097.585678805634,5388.299596047639,10983.023152109818,13868.796849022008,10373.144098276083,20072.850803738518,18148.736240452414,21548.159398063544,19576.7101076895,12027.35026176923,10094.11116064118
299,27874.14109554934,19357.842238789122,12051.938366490624,11841.176012843694,12174.407193129482,12656.373560819478,23667.82569641772,17983.980893637494,15881.07019591931,19398.830736443135,19066.193500747104
300,27874.14109554934,5167.6330636667535,4017.4874488555074,9972.064494635119,13781.689278893698,14838.944648003859,12833.07614678105,16013.565146238243,20566.423246040187,10553.694638532003,3537.2999999999993
301,27874.14109554934,39556.95560751323,3514.085998403365,13210.665372389074,14703.673604527778,26457.763868597794,21119.869857863767,22157.66204718763,21848.435342899676,18957.31624631836,9365.970863099952
302,27874.14109554934,4541.313807839204,14062.147445708064,6476.078403578473,17079.538439296564,10106.360063317066,21923.06081074551,10158.975410773071,20689.4956649357,21713.522000063094,9173.736994378933
303,27874.14109554934,14051.102476700149,8030.0159122928635,4678.725095625117,19896.689329746376,17936.549429521052,18966.44136530073,22290.211764708703,21070.907968708907,20088.998814549603,4528.952995760228
304,27874.14109554934,14463.820063291289,9872.805341375999,17762.59953590043,10651.379135849576,12394.540884119513,17109.526537818932,19398.40576770861,19286.89980301446,15584.182662685866,4495.029334386337
305,27874.14109554934,8358.736399131292,14287.804917515505,9384.26445715268,12646.038777151442,11953.781023805512,17821.291875765637,23333.693244641316,16527.425840416705,11817.404068153042,5813.216486899072
306,27874.14109554934,13567.822224770713,7037.782035176843,17320.09416945666,15157.853197151882,20145.12368377407,10236.666213163755,11921.077305753268,12206.14381885161,8811.498127454028,9008.078591437143
307,27874.14109554934,9880.658388906528,19464.816641877667,11214.926191499233,16070.557938243182,17303.870681930464,16329.189886512933,21800.30098903145,20510.039174813304,11808.302326263572,4523.364571649359
308,27874.14109554934,10125.663661275634,8796.327102272766,10643.402469228758,11362.701498993601,17645.151845202778,16218.31762235567,27661.714254599134,13238.353327441913,11241.770384694597,3969.7819373361053
309,27874.14109554934,24178.31830001328,9461.625887173479,15712.222295611004,10783.972265772301,11564.32464651658,23398.40568242073,29072.788777687943,16165.171112645055,20448.546047703407,4689.04140451563
310,28342.60925350368,30124.941675566046,7111.329369265662,20433.473882409326,13981.87431901626,10447.193874499342,20022.13048584137,24697.798309466823,19934.535906092715,15506.12570905004,9022.258508507291
311,28342.60925350368,7320.25357086648,13981.856804052526,9722.661054559147,16083.68892509755,20315.303028923037,18671.58814596013,24489.705967323494,22899.028221517823,16803.600603406605,3090.9309945174573
312,27874.14109554934,16057.267004338624,6112.965032173863,2432.6842803985983,18582.84771518054,16106.525268046553,17389.3571029468,21861.118790066263,17434.86507949269,19705.852146373567,2548.0073965837005
313,28342.60925350368,23894.279445091623,974.2316681335112,2779.9567513495253,12119.69123093692,17555.49654586543,16529.846641347343,22344.078977736222,19971.525730043282,15153.012921631305,18621.09424542511
314,27874.14109554934,29213.731074980067,18373.438106251913,15651.748389372795,24679.17721890342,16053.395289235423,22940.021984493633,19690.148197599032,17275.244270534902,19349.77451577236,10800.24588506063
315,28342.60925350368,22879.980218877623,5971.87829093002,9111.527809713227,9676.09731712994,12121.608084717209,14407.109859242571,19646.385131589093,16307.646210759201,13641.04123315381,6399.525471244449
316,28342.60925350368,5183.879223815946,8074.899772348626,8188.933358060421,11314.022606124556,17153.088846287883,7088.318082517563,13564.78916446282,20413.445335044027,12440.188625106573,2458.7209999999995
317,27874.14109554934,27781.068842459903,17754.81800744968,19042.90750726232,16283.61287326713,10679.260937776373,17681.858012559947,19509.157529347343,19317.508813617835,13863.654436967341,5886.816799595105
318,28342.60925350368,9900.595226003305,4309.344807551472,5851.383603643302,19959.279182486607,16658.143748975042,23034.615191639958,26330.805026529328,20449.773664144177,11596.681491192436,7446.8368910844265
319,27874.14109554934,10125.663661275634,8994.655093002424,661.3109812003385,16284.633573995627,15409.541060395091,16353.741945602314,21475.871054308103,24881.90854484425,17277.182767525836,2707.847760465443
320,28283.134128722657,30107.539902095225,10028.897380909719,4337.506448726833,13742.686021473331,22369.85045830875,19963.906555789097,16226.03226045083,26849.561690760762,15162.471985898737,17673.30189759445
321,27874.14109554934,24178.31830001328,5433.420035363693,9758.354586355188,12616.808357544596,17028.12515451709,19388.087713948742,23577.478192575534,18454.481860598687,9773.583719870428,4577.9974014523405
322,27874.14109554934,23651.86687429608,7258.7246069007815,16200.82917479735,12051.573036407763,20501.6369584608,19369.68475190967,21974.4688413242,21251.518595255606,11014.604662796037,4424.377670559389
323,28342.60925350368,24178.318300013252,13640.477707820215,7006.018275993593,18615.4800425866,20494.4278770859,13856.896170740909,29585.94409438398,15931.847719440542,16303.529075289713,5737.8675707966595
324,27903.452576754295,9966.677816826652,1622.1557408431786,20764.393329978517,14102.246198660707,15729.482041174957,21339.36713433747,20505.272229224134,13711.034019102972,21093.50135458073,3719.4537665036055
325,28342.60925350368,24178.318300013252,13373.806498883394,20294.742615346502,14166.765065918897,20243.188872682338,18582.11194475241,11052.339765560004,28357.535627983332,14375.292389443091,6270.7655469367655
326,27874.14109554934,14463.820063291289,9804.472341782626,6621.564054289384,17210.243127174796,13988.011134020056,25770.025107363042,16874.130935159006,18958.14167597711,13278.236872432673,18994.947592715278
327,28342.60925350368,20469.81802822771,17664.508839460566,7850.669724977898,20417.233629768078,8038.560722452813,25504.370805423838,24835.625391728074,26314.676453551627,19488.449083080024,12135.888525352413
328,27874.14109554934,13665.467271998497,14209.253448643516,2114.4585683362893,14209.88986590819,15555.24388545443,19917.945365785716,22958.66308274836,20299.262204923256,18380.67784901318,3726.2195070972966
329,28342.60925350368,12752.403992127985,7439.263698340416,2453.3993639220575,15049.859763655608,13361.361971457485,19030.515497659733,21821.46903225652,18019.802317188474,16636.172608165,19066.193500747104
330,28342.60925350368,26285.07529141715,18254.658612559942,13327.77326869309,17335.416795146368,18619.677430362957,19545.345901508263,26277.15630836612,20116.707739772643,18295.684578974942,9008.078591437144
331,28342.60925350368,24178.318300013252,22364.128929667786,21830.51125461962,16333.594853625398,17365.185797489925,28828.08517624344,25124.743006415443,24050.37253179077,11844.898741973442,2976.6177999647753
332,28342.60925350368,6373.596697399957,7363.139057419749,2265.4125394472508,15903.977753662697,19612.26340059397,7853.21647740098,23775.697212585477,13757.131167931868,12928.728125767253,6330.7392830537565
333,28342.60925350368,5183.879223815946,4409.126256692907,5173.909982878913,10397.536375112993,10564.282518832597,19757.383104294906,14914.910017116774,18746.74509475413,13779.453778045103,6632.5005830746795
334,28342.60925350368,28053.275823347154,6268.267038318156,2554.0966013762613,14573.67416990183,14778.41856286396,20724.605282841192,26001.937649584397,24035.85065010604,17546.76368349212,2984.9380779710764
335,28342.60925350368,23960.276864298383,8478.792950478037,5371.438824560852,11727.838072095636,19609.3546555624,17679.715560384535,25124.743006415443,22692.54361908693,13075.500983186686,3859.444736724826
336,27874.14109554934,23736.874523021244,5824.5865098621725,4009.9841393021393,21189.674440429844,15312.346710559945,22483.77581527772,21844.05504192129,21104.820970470148,19396.435663169603,7478.276670569889
337,28252.774006804597,4577.801930311805,15080.471171763173,15894.837356960656,19923.54931327628,13285.929000249404,22749.946648269088,23262.131108153408,17674.532310357008,11809.636961622347,8093.359931021675
338,27313.66170109098,39845.757913160145,10230.52176480966,21026.494561514402,15819.840027031969,19168.855273769255,20100.68379930414,22910.589889388626,24043.01799001128,15731.200455623673,9424.622366950316
339,28342.60925350368,39843.4340661043,7585.408987324839,19299.449516394332,8983.0741712176,18217.885398508715,18345.186672330765,21638.363284288178,23226.190981236017,14124.823132395448,9040.74483156715
340,27642.591630789422,13136.763044756062,7254.831179555178,2296.6438506653294,19960.892350751048,5426.08367019071,25229.890567507144,13451.080960116615,19548.0074463676,10931.787544727562,4540.146017399491
341,27984.84198127734,7901.815257289468,4867.771855087314,2310.520132384585,11617.516317689659,10123.924543467268,22125.925039729704,15360.827651780668,18005.44198415464,12447.18423625656,5055.0743476233865
342,27360.76203218845,10566.115791291562,13385.90492240336,3535.740981588485,12902.424533480462,13942.72595784719,18665.071554304584,23876.671394777943,15759.18679317095,11849.635907908738,13290.98321645167
343,28339.61385390622,5183.879223815946,13423.551532689442,17510.100559240564,5038.820615058669,15150.689249779107,15603.519649860868,24097.777055358034,13762.321944424255,12259.090482662306,5890.2100732425
344,27599.25850276954,25101.538802211246,8522.69155606079,18591.040591617693,20151.824025188867,20083.65241221238,19717.18635976863,25871.932318161744,19014.833559823997,18559.399673422668,4359.760124501884
345,27789.086744704648,6958.828740429285,14694.841212432611,20143.70427712605,13293.071878913484,12058.197328507436,14695.13909657307,17952.65153057353,25336.36805165249,16503.667286774547,7588.399845847697
346,27874.14109554934,10125.663661275634,19201.259490870973,17762.599535900434,10694.114404253667,15403.548218143855,16506.854740235354,27388.136814468973,16522.311812206503,12820.001313126779,18994.947592715278
347,27874.14109554934,23895.47245591974,13047.965721766242,21298.773313576163,16836.884961003107,20703.562518892308,17448.434821371528,24503.92201441719,24383.832511976187,16304.117886219816,9395.733313935776
348,27874.14109554934,14438.406444004577,11477.821026227906,7335.733576935222,11535.399595391647,8662.397917404187,23845.0143276118,23665.95709287362,24017.184168265783,13746.55974284898,6058.835848210636
349,27874.14109554934,11077.93394917888,3362.352544059133,4419.750762391864,12761.519631411024,18073.256292438495,20727.39557890054,16870.96158674306,20087.39584045463,14726.716555767056,4005.1791039383597
350,27874.14109554934,4778.939346467686,14429.53557050106,6991.65454826726,9706.005886503483,15436.227553774026,26789.883924694517,21336.51868420251,16589.873862842,15020.508439517565,4146.407452241036
351,27874.14109554934,4541.313807839204,13486.328259979173,14726.743235706017,10721.11613565987,17160.895067275054,15627.194045383083,19098.218707952125,10957.752017378747,11225.595884698314,2040.9193773962904
352,27874.14109554934,39847.50097220776,8454.37687274506,21641.588215839212,12457.023941994914,16667.13526430087,18612.73822343041,24711.64071838897,28557.45415194064,17747.184020852725,6628.254453389996
353,27133.16222659262,35618.52585064598,8652.989574680994,7517.101063265793,11535.399595391662,21488.33251817247,24005.86499585877,24746.987546516102,13030.102707090493,13062.257218015136,2959.59636775017
354,28257.25527703302,5183.879223815936,11463.914310770057,6128.416866475032,7306.980889834844,20552.768011328506,24517.94643325646,11556.31228578961,22864.582671959466,24615.984314833357,10017.881901076664
355,27874.14109554934,11080.037064071294,9949.331538489432,7955.228425109129,14103.376260635196,20855.368766314106,17903.372119370822,19440.771379831884,20207.536404261005,13753.696547784146,5876.198264110522
356,28196.12094621248,21984.565035198448,7223.066975599485,11089.766016688767,13481.803090442461,20160.804080119662,23103.24908056108,21148.90744139761,16297.00666251937,17709.524035415536,5466.4696559948015
357,27874.14109554934,30124.941675566046,10699.825630580677,13768.874441747605,15424.621042434026,20916.294701354218,18586.11005902769,21700.648728655742,16349.20568940736,13905.766944101315,5649.040551067578
358,28342.60925350368,6913.048223944086,4469.163140531516,20365.506905041828,6492.36930687405,14509.339776366034,21777.821559579406,21241.62888905843,22284.8335074334,11983.662435423088,2959.8269850038587
359,27874.14109554934,24178.31830001328,20836.952689085614,9825.581685070878,19497.31266630476,20565.69643546238,19882.186338820535,20483.762359178225,16761.98670333267,23856.834427499212,11144.865951880953
360,28342.60925350368,13136.763044756035,18845.520650530016,10158.5603826562,16333.698921256202,17780.3669862394,24059.011829184165,26432.47368536821,26870.704209915937,12545.932381806948,2858.3999999999996
361,28085.665073088137,20469.81802822771,19853.49494499848,11921.160213458326,18240.78429715822,25523.301793263196,13984.702637794655,15980.436366502538,21417.501823430503,18796.724918963497,5154.254012599795
362,28342.60925350368,38625.47673015093,9091.684408099236,2225.6802927055774,20135.06475574189,16528.572474786004,21918.263954320144,16777.688985682013,22920.223394733734,18243.268498664416,4129.5483919034705
363,28342.60925350368,12541.041728074819,6710.1972725779515,6233.544016563031,20151.824025188867,17400.607226483102,15443.590184428587,24001.69263606561,21881.86925904097,19397.964316374324,4211.523284491202
364,28342.60925350368,18619.712577944578,3818.2971188737192,19229.329285744185,14720.19355115627,9016.544840301794,14882.822117267617,20580.632563291616,15304.923940288709,13939.803772340103,3370.5580203319673
365,28342.60925350368,23447.95464461087,4362.861842929219,5407.587712283989,12793.588985394048,20379.52007613407,21203.27654843262,19146.92852775903,18751.797703404878,10738.761857906311,15880.749103766659
366,27874.14109554934,9334.02105015614,20790.232827100506,7323.937691052468,16962.222883346654,8831.840110714447,22990.60130135545,26210.57428936146,23120.822591188633,17128.313989366186,5818.722225439392
367,27874.14109554934,5227.3136457053,17868.179109822133,14531.753296417815,9583.552639467222,20377.909672843154,14557.285978527207,16845.904480857138,15144.649409795691,6096.683626105962,2954.8115896513245
368,28342.60925350368,26169.67547050285,20121.910515449385,11733.6883044607,12705.262316635384,15506.50505140966,25241.831392767574,30589.234063877135,22890.369789102406,15269.93808370295,2760.1223907264066
369,27874.14109554934,3503.6783991023754,2385.5601785989547,8783.972989217706,9809.61800147896,15628.779286629875,15702.77899004619,24030.58115382216,19744.527868942263,12062.578074569308,2106.2731251781793
370,28342.60925350368,24264.7266327911,5906.365341365892,5235.435658738025,18201.859434503604,12348.312842147252,20156.6180978612,20710.106932387433,19623.804910950887,17679.00926172528,5055.0743476233865
371,28342.60925350368,16246.414238974952,6112.965032173849,4697.063029043383,13426.361537237119,14523.023804031074,25276.255993518163,26813.52413900339,20659.157987625724,15749.875537341253,4092.2783928057415
372,27874.14109554934,23992.280683874807,7084.563064243042,5484.9370275903975,4607.420626364457,24026.08623909471,21318.74900152545,20690.256694335825,20240.53055522798,14327.212493989146,2175.2673234715207
373,28342.60925350368,11580.378665604343,12578.671333185646,15716.586020400398,12757.169189381626,15411.952990358146,12934.022935656583,22160.716404700055,16382.721865175896,18613.99144849153,10190.90349813732
374,27874.14109554934,10430.42367515917,13415.317853237028,7515.812091517502,12616.808357544596,17000.613714375446,21772.23525290558,17867.0384511863,25399.88602060981,18353.929524717456,4331.81581816448
375,28342.60925350368,20469.81802822771,5590.420546093128,3548.0625240548543,10297.136925974935,13663.918824098402,17389.3571029468,24364.242936853007,19104.297508825282,15712.682196145533,10251.697886852317
376,27874.14109554934,4399.115340111409,10985.556770586563,8595.115770820434,10058.943165216482,20072.850803738518,22931.65244393675,23859.376076322675,17919.214205265496,11913.51763951697,18004.839326462192
377,28342.60925350368,30124.941675566046,10699.825630580677,7361.059097568758,14381.567795494102,23854.391818130513,18423.25975844965,22323.942402239678,21140.67230604443,18736.2173514603,2315.772397373386
378,27874.14109554934,26428.83531391837,8210.599368215468,10325.800342224144,16431.75868810054,13361.686794011492,19880.256738980323,28594.278837060636,22630.192113433233,10793.847147163222,5617.189150506058
379,27874.14109554934,13803.978776051626,9136.891591548369,7370.993213095341,12878.670221614535,19604.603995004,23311.04515505143,21676.35949751433,20009.272506390935,10782.123704864935,24009.15463264838
380,27874.14109554934,8358.736399131292,14287.804917515505,14147.109634720304,9215.538878676849,13106.248238362032,20390.72595520808,20646.755046011236,20045.742408854683,13160.468876846526,2994.9334646802927
381,27874.14109554934,23595.617075110084,2443.602807154016,4276.821425232603,12587.25856930289,17803.74070982365,19320.665790060142,25109.177447608392,21275.490666654772,15073.399685394601,18994.947592715278
382,27874.14109554934,23329.85732723471,8097.011909907268,17342.752141074012,5709.953296809025,15048.44909942214,21130.90329106563,18440.48821132081,20504.724668823488,12971.460656919286,2630.0039275645545
383,27874.14109554934,26169.675470502876,10358.0420423041,6442.809549412429,13116.817148969594,12473.919009391206,28136.891680463206,22282.045895533327,17248.18611812909,26209.07570999996,19183.20796034929
384,27874.14109554934,4688.533665742884,4154.165860471413,3684.6049175225826,15286.71256318588,10625.49655036108,18240.14203810733,17684.724613589344,18704.4610435689,10821.127121919611,0.0
385,28342.60925350368,25507.495914403775,8904.499809300214,17264.723304573767,11358.718598776779,12598.460775206086,17752.23325092879,26369.379318762258,21808.09402534152,15134.517423880063,7423.583276108903
386,27874.14109554934,18564.46104370296,18859.073150073244,13931.400328086731,14953.349836104953,20788.15690905168,18019.67571637206,25693.086569538023,15510.649214997447,15976.98832641312,24647.493560218805
387,27874.14109554934,4618.18352832269,11463.914310770057,2296.6438506653294,19999.205470344546,18774.73520981757,20006.685928667197,16411.127511040657,13383.644104527322,24730.716732227087,29689.935314926963
388,27874.14109554934,11597.019931546905,12084.780130781795,5370.731661197169,20168.911975076466,18165.071208633264,23951.452185254588,24330.24017531047,20673.02306940101,24922.083829861458,4524.90173537329
389,28342.60925350368,10125.663661275634,14292.681998151309,13468.338730196325,15674.653110515686,25097.643356299264,25592.659805834282,15085.566626784532,15123.256454820623,12333.565879354604,4207.165758967883
390,27874.14109554934,20469.81802822771,6223.913440929283,14067.978379987313,13082.97797980032,12221.75179820023,16891.196738550832,22665.946611780026,18992.10085536091,13325.301350886428,3805.7484793195586
391,28342.60925350368,30130.29971567253,11159.306563543167,20870.926012156207,14025.786054581346,26339.614106179015,22546.541458538366,25876.332261183583,16552.21509955792,10633.643522167426,5611.584577928811
392,28342.60925350368,35651.693944147635,7979.263150847224,17613.984964804302,15390.539093859523,19373.565698358303,24160.209022805233,16940.11048932705,20104.40082518484,16937.014857068832,2957.392544454171
393,27874.14109554934,39556.95560751323,18183.75048910427,13001.508624323804,12542.868385763915,18488.947076538123,24679.86061385368,30340.02899734725,22358.005474626574,14484.013999259378,9711.631448406599
394,28342.60925350368,24405.086259957836,5775.105171808659,21539.029711040934,12029.721335899694,19021.556460623833,19301.02565535516,20713.27540515962,15740.495291395147,12128.328129332755,10014.553182393589
395,28342.60925350368,9526.526663207946,4872.450255340416,6470.930641458996,14296.012897046103,15051.04855593457,21568.980500449416,22354.554322981956,18432.79836525079,12588.141684820084,4146.4074522410365
396,28342.60925350368,5183.879223815946,1486.0490018307469,5144.834250574929,10459.864775607193,13883.363901853252,15883.5867276402,19475.066805818737,18783.950862558406,16741.5271397044,1101.3388331681192
397,28342.60925350368,10823.751717439203,7753.555074796966,8871.52607506266,9021.195793139848,19504.48603589988,13647.88164742618,22133.75506416113,12389.201114631762,11871.12203186631,5147.208504881589
398,28342.60925350368,3469.659853863742,23194.911089231162,9475.77264032101,13697.165883572065,16954.894969626028,27510.491681363696,23745.91763504169,21916.202892758123,12846.135089318743,10536.889737914627
399,28342.60925350368,6203.220735551745,12994.548706047799,3098.5152175520743,5978.340854129754,18445.98686929059,15455.624365350814,18401.244494299568,20528.56526343395,15371.36881243259,2179.1153350474524
400,28342.60925350368,16951.88380215679,5953.7495158104275,19251.089100729296,9522.418663112845,16545.733614533907,20915.49753140976,14574.235576330499,10225.44294437762,20935.890791569986,19183.20796034928
401,28342.60925350368,24534.242471757614,1575.7553503125534,15721.442508136626,11960.725315194735,15199.92875227564,21006.991735905045,19961.180132460955,14104.71056753524,15019.310721178885,3348.735404793538
402,28342.60925350368,10125.663661275634,19201.259490870947,18666.198224082884,11960.725315194735,19234.237726529667,22077.789081827133,22378.533728409537,17116.78417588434,19655.79437188134,6210.140228613118
403,28342.60925350368,39847.65656783648,8585.181324657578,20166.6264876778,16558.167288572713,21064.107481841416,21748.072022017957,22309.78101483203,24971.777695958433,8741.851359155035,7587.4383199144095
404,27133.16222659262,24360.90978642655,7351.478439886741,12265.100729035395,16164.451087021722,9924.467559085426,23088.467624576035,20218.608156177932,11131.240636803075,18783.060854514042,10211.411073286043
405,27678.186951460368,35618.52585064597,17415.020888161223,5950.633878846776,15749.804495612008,22448.23039986629,30132.65504106796,27241.62773368947,25569.572062173967,18661.941644070543,7113.388086901675
406,28171.351895811837,7309.5596896893385,4855.55603555176,14711.55793120653,2848.681763928759,17033.504830444403,8584.268605100939,15991.10920268778,24207.60825301253,10169.86758934967,8488.65589737275
407,27651.399480345513,23916.58976807658,5861.59493685637,3959.475820522997,14013.528380547157,8525.54534588661,22427.42629957184,22893.971804173678,22881.22915833916,15836.072957885277,4455.7890400266215
